"","long","lat","order","hole","piece","group","id"
"5739",-111.149169921875,68.4399738311768,6892,FALSE,"435","CAN.435","CAN"
"5740",-111.082496643066,68.4447040557861,6893,FALSE,"435","CAN.435","CAN"
"5741",-111.114440917969,68.4058246612549,6894,FALSE,"435","CAN.435","CAN"
"5742",-113.786117553711,68.5827655792236,6895,FALSE,"436","CAN.436","CAN"
"5743",-113.966110229492,68.6111011505127,6896,FALSE,"436","CAN.436","CAN"
"5744",-113.761947631836,68.5922107696533,6897,FALSE,"436","CAN.436","CAN"
"5745",-113.786117553711,68.5827655792236,6898,FALSE,"436","CAN.436","CAN"
"5746",-85.1194458007812,69.0147113800049,6899,FALSE,"437","CAN.437","CAN"
"5747",-85.1702728271484,69.0358142852783,6900,FALSE,"437","CAN.437","CAN"
"5748",-85.0613861083984,69.0366535186768,6901,FALSE,"437","CAN.437","CAN"
"5749",-85.1194458007812,69.0147113800049,6902,FALSE,"437","CAN.437","CAN"
"5750",-63.8594436645508,50.1977710723877,6903,FALSE,"438","CAN.438","CAN"
"5751",-63.9305572509766,50.2294330596924,6904,FALSE,"438","CAN.438","CAN"
"5752",-63.8897247314453,50.2422199249268,6905,FALSE,"438","CAN.438","CAN"
"5753",-63.8594436645508,50.1977710723877,6906,FALSE,"438","CAN.438","CAN"
"5754",-100.740547180176,68.5963764190674,6907,FALSE,"439","CAN.439","CAN"
"5755",-100.88249206543,68.6113758087158,6908,FALSE,"439","CAN.439","CAN"
"5756",-100.813888549805,68.6191425323486,6909,FALSE,"439","CAN.439","CAN"
"5757",-100.740547180176,68.5963764190674,6910,FALSE,"439","CAN.439","CAN"
"5758",-108.506118774414,68.0347156524658,6911,FALSE,"440","CAN.440","CAN"
"5759",-108.540283203125,68.0399799346924,6912,FALSE,"440","CAN.440","CAN"
"5760",-108.447486877441,68.0877704620361,6913,FALSE,"440","CAN.440","CAN"
"5761",-108.506118774414,68.0347156524658,6914,FALSE,"440","CAN.440","CAN"
"5762",-112.930557250977,67.9166584014893,6915,FALSE,"441","CAN.441","CAN"
"5763",-113.147506713867,67.912202835083,6916,FALSE,"441","CAN.441","CAN"
"5764",-112.887222290039,67.9272022247314,6917,FALSE,"441","CAN.441","CAN"
"5765",-112.930557250977,67.9166584014893,6918,FALSE,"441","CAN.441","CAN"
"5766",-114.219161987305,67.9452533721924,6919,FALSE,"442","CAN.442","CAN"
"5767",-114.317230224609,67.9497089385986,6920,FALSE,"442","CAN.442","CAN"
"5768",-114.121109008789,67.9619312286377,6921,FALSE,"442","CAN.442","CAN"
"5769",-114.219161987305,67.9452533721924,6922,FALSE,"442","CAN.442","CAN"
"5770",-99.0452728271484,68.4238758087158,6923,FALSE,"443","CAN.443","CAN"
"5771",-99.0549926757812,68.4083271026611,6924,FALSE,"443","CAN.443","CAN"
"5772",-99.1591644287109,68.4510974884033,6925,FALSE,"443","CAN.443","CAN"
"5773",-99.0452728271484,68.4238758087158,6926,FALSE,"443","CAN.443","CAN"
"5774",-98.6502838134766,68.180269241333,6927,FALSE,"444","CAN.444","CAN"
"5775",-98.7044525146484,68.1760883331299,6928,FALSE,"444","CAN.444","CAN"
"5776",-98.6933288574219,68.2136096954346,6929,FALSE,"444","CAN.444","CAN"
"5777",-98.6502838134766,68.180269241333,6930,FALSE,"444","CAN.444","CAN"
"5778",-114.350830078125,68.8716449737549,6931,FALSE,"445","CAN.445","CAN"
"5779",-114.471656799316,68.8924884796143,6932,FALSE,"445","CAN.445","CAN"
"5780",-114.323333740234,68.8830432891846,6933,FALSE,"445","CAN.445","CAN"
"5781",-114.350830078125,68.8716449737549,6934,FALSE,"445","CAN.445","CAN"
"5782",-110.469161987305,72.5691547393799,6935,FALSE,"446","CAN.446","CAN"
"5783",-110.544158935547,72.5691547393799,6936,FALSE,"446","CAN.446","CAN"
"5784",-110.593887329102,72.5941486358643,6937,FALSE,"446","CAN.446","CAN"
"5785",-110.469161987305,72.5691547393799,6938,FALSE,"446","CAN.446","CAN"
"5786",-124.584732055664,73.6791553497314,6939,FALSE,"447","CAN.447","CAN"
"5787",-124.733612060547,73.7005481719971,6940,FALSE,"447","CAN.447","CAN"
"5788",-124.564437866211,73.6871967315674,6941,FALSE,"447","CAN.447","CAN"
"5789",-124.584732055664,73.6791553497314,6942,FALSE,"447","CAN.447","CAN"
"5790",-84.2652893066406,66.1777667999268,6943,FALSE,"448","CAN.448","CAN"
"5791",-84.3636169433594,66.2094287872314,6944,FALSE,"448","CAN.448","CAN"
"5792",-84.2730560302734,66.1966419219971,6945,FALSE,"448","CAN.448","CAN"
"5793",-84.2652893066406,66.1777667999268,6946,FALSE,"448","CAN.448","CAN"
"5794",-110.355827331543,72.6019306182861,6947,FALSE,"449","CAN.449","CAN"
"5795",-110.494720458984,72.6191425323486,6948,FALSE,"449","CAN.449","CAN"
"5796",-110.345001220703,72.6119251251221,6949,FALSE,"449","CAN.449","CAN"
"5797",-110.355827331543,72.6019306182861,6950,FALSE,"449","CAN.449","CAN"
"5798",-111.83332824707,68.1819324493408,6951,FALSE,"450","CAN.450","CAN"
"5799",-111.865547180176,68.1880359649658,6952,FALSE,"450","CAN.450","CAN"
"5800",-111.754997253418,68.2158222198486,6953,FALSE,"450","CAN.450","CAN"
"5801",-111.83332824707,68.1819324493408,6954,FALSE,"450","CAN.450","CAN"
"5802",-89.0055694580078,65.3855457305908,6955,TRUE,"451","CAN.451","CAN"
"5803",-89.0319519042969,65.4072132110596,6956,TRUE,"451","CAN.451","CAN"
"5804",-89.0999908447266,65.4058246612549,6957,TRUE,"451","CAN.451","CAN"
"5805",-89.0055694580078,65.3855457305908,6958,TRUE,"451","CAN.451","CAN"
"5806",-112.9697265625,70.2813739776611,6959,FALSE,"452","CAN.452","CAN"
"5807",-113.20361328125,70.2924823760986,6960,FALSE,"452","CAN.452","CAN"
"5808",-112.945541381836,70.2866535186768,6961,FALSE,"452","CAN.452","CAN"
"5809",-112.9697265625,70.2813739776611,6962,FALSE,"452","CAN.452","CAN"
"5810",-79.4697265625,54.1674976348877,6963,FALSE,"453","CAN.453","CAN"
"5811",-79.4755554199219,54.1913776397705,6964,FALSE,"453","CAN.453","CAN"
"5812",-79.4130554199219,54.1916599273682,6965,FALSE,"453","CAN.453","CAN"
"5813",-79.4697265625,54.1674976348877,6966,FALSE,"453","CAN.453","CAN"
"5814",-64.9627838134766,64.1108112335205,6967,FALSE,"454","CAN.454","CAN"
"5815",-64.8699951171875,64.0933246612549,6968,FALSE,"454","CAN.454","CAN"
"5816",-65.0574951171875,64.1130390167236,6969,FALSE,"454","CAN.454","CAN"
"5817",-64.9627838134766,64.1108112335205,6970,FALSE,"454","CAN.454","CAN"
"5818",-85.3416748046875,68.9835987091064,6971,FALSE,"455","CAN.455","CAN"
"5819",-85.4530639648438,69.0058307647705,6972,FALSE,"455","CAN.455","CAN"
"5820",-85.3699951171875,69.0019397735596,6973,FALSE,"455","CAN.455","CAN"
"5821",-85.3416748046875,68.9835987091064,6974,FALSE,"455","CAN.455","CAN"
"5822",-110.307220458984,72.6308155059814,6975,FALSE,"456","CAN.456","CAN"
